feature,phishing_score,log_prob_phishing,log_prob_normal
유출,7.764836565353205,16.224076694049014,8.459240128695809
거고요.,7.764836565353205,16.224076694049014,8.459240128695809
 내용,7.764836565353205,16.224076694049014,8.459240128695809
보시,7.71607019909194,16.224076694049014,8.508006494957074
말씀드리,7.71607019909194,16.224076694049014,8.508006494957074
 자금,7.71607019909194,16.224076694049014,8.508006494957074
 끊,7.71607019909194,16.224076694049014,8.508006494957074
쪽으로 ,7.71607019909194,16.224076694049014,8.508006494957074
1. ,7.71607019909194,16.224076694049014,8.508006494957074
명의로,7.71607019909194,16.224076694049014,8.508006494957074
씀드리,7.71607019909194,16.224076694049014,8.508006494957074
김인수,7.664803206996634,16.224076694049014,8.55927348705238
니요.,7.664803206996634,16.224076694049014,8.55927348705238
 일단은,7.664803206996634,16.224076694049014,8.55927348705238
니요. ,7.664803206996634,16.224076694049014,8.55927348705238
 권,7.664803206996634,16.224076694049014,8.55927348705238
 김인수,7.664803206996634,16.224076694049014,8.55927348705238
 되었,7.664803206996634,16.224076694049014,8.55927348705238
일단은,7.664803206996634,16.224076694049014,8.55927348705238
없으시고,7.664803206996634,16.224076694049014,8.55927348705238
인수,7.664803206996634,16.224076694049014,8.55927348705238
일단은 ,7.664803206996634,16.224076694049014,8.55927348705238
 유출,7.664803206996634,16.224076694049014,8.55927348705238
아니요.,7.664803206996634,16.224076694049014,8.55927348705238
 명의로,7.664803206996634,16.224076694049014,8.55927348705238
자분,7.6107652096841605,16.224076694049014,8.613311484364853
 동결,7.6107652096841605,16.224076694049014,8.613311484364853
 이유,7.6107652096841605,16.224076694049014,8.613311484364853
이유,7.6107652096841605,16.224076694049014,8.613311484364853
명의로 ,7.6107652096841605,16.224076694049014,8.613311484364853
 1. ,7.6107652096841605,16.224076694049014,8.613311484364853
동결,7.6107652096841605,16.224076694049014,8.613311484364853
러시,7.6107652096841605,16.224076694049014,8.613311484364853
은.,7.553639456904067,16.224076694049014,8.670437237144947
 범,7.553639456904067,16.224076694049014,8.670437237144947
금융권,7.553639456904067,16.224076694049014,8.670437237144947
은. ,7.553639456904067,16.224076694049014,8.670437237144947
가시,7.553639456904067,16.224076694049014,8.670437237144947
보세요?,7.553639456904067,16.224076694049014,8.670437237144947
사관,7.553639456904067,16.224076694049014,8.670437237144947
농역,7.553639456904067,16.224076694049014,8.670437237144947
융권,7.553639456904067,16.224076694049014,8.670437237144947
받으시,7.553639456904067,16.224076694049014,8.670437237144947
데요 ,7.553639456904067,16.224076694049014,8.670437237144947
보신 ,7.553639456904067,16.224076694049014,8.670437237144947
우는,7.553639456904067,16.224076694049014,8.670437237144947
보신,7.553639456904067,16.224076694049014,8.670437237144947
